"105","48","783 Savage Islands, Port Elizabeth, WV 18603","1981-03-19 06:42:52","0.75"
"106","31","7541 Stephanie Freeway Apt. 149, Woodbury, GU 10838","1997-03-18 10:34:11","0.85"
"107","22","02839 Jessica Fields Suite 242, Harrisbury, MN 06626","1993-08-21 08:55:08","0.75"
"108","98","63541 Karl Village Apt. 950, South Brettton, LA 90488","2007-07-16 16:54:43","0.85"
"109","16","6134 Perez Corner, New Eric, SC 29468","2008-07-14 07:59:28","0.95"
"110","86","003 Martin Parkway, South Jeffrey, VA 26853","1991-03-15 23:46:09","0.8"
"111","77","USCGC Williams, FPO AP 52769","1998-08-10 14:20:29","0.95"
"112","11","Unit 8400 Box 6208, DPO AP 62497","1993-04-12 23:08:09","0.8"
"113","41","12852 Timothy Lakes Apt. 769, Levymouth, GU 26195","2014-08-08 00:56:46","0.8"
"114","74","51240 Virginia Wells, South Jamesside, WY 39885","1997-03-31 07:07:33","0.65"
"115","61","Unit 8361 Box 5067, DPO AP 99764","1972-01-15 06:10:28","0.75"
"116","64","23759 Davis Avenue Apt. 286, New Brittany, GU 92197","2023-10-01 14:51:31","0.75"
"117","87","7430 Rojas Glen, East Connieburgh, VT 10430","2002-07-06 16:26:21","0.8"
"118","36","996 Benjamin Plaza, South John, OR 10612","1974-06-24 09:25:32","0.65"
"119","10","864 Christian Mount Suite 480, East Jamesmouth, AZ 42435","2001-12-02 19:48:24","0.9"
"120","14","3411 Brandon Parkways, South James, MH 93872","1977-06-25 20:20:26","0.95"
"121","11","213 Stephens Trace Suite 686, North Margaretburgh, MS 07097","1981-11-21 04:58:26","0.8"
"122","62","15344 Jeffrey Course Suite 980, Belltown, GA 55790","1983-12-07 19:32:07","0.75"
"123","80","7970 Michael Falls, South Jennifertown, MP 43124","1985-12-31 03:16:36","0.7"
"124","98","78478 Edwards Shoal, New Jamesview, MD 44697","2012-02-18 13:12:26","0.65"
"125","8","053 Michael Mews, Dawnborough, SD 11112","1982-08-24 07:59:56","0.95"
"126","83","283 Moore Tunnel Suite 472, Ortizland, NH 05489","1986-05-30 16:31:50","0.65"
"127","18","68938 Robinson Parkways Suite 206, East Nicole, KY 70569","2021-03-21 18:24:54","0.7"
"128","99","9814 Timothy Ways, Annefurt, VI 56694","1981-11-01 19:26:31","0.95"
"129","95","40055 Cassandra Extension Apt. 447, Gloriachester, KY 23917","2006-10-06 06:58:14","0.85"
"130","7","53787 Carl Rapids, Lake Matthew, CO 72229","1979-04-21 05:32:45","0.85"
"131","83","03728 Dana Mission Suite 213, Lynchshire, MA 91068","2020-04-29 04:11:20","0.75"
"132","98","Unit 7196 Box 1311, DPO AP 69775","1971-07-11 19:58:10","0.85"
"133","53","PSC 9207, Box 0795, APO AA 43167","1975-09-14 21:05:15","0.7"
"134","51","9597 Glover Walks Suite 541, Rachaelborough, FL 59395","2004-03-07 00:58:06","0.75"
"135","11","150 Parker Flat, New Amy, MI 34147","2001-10-08 18:58:15","0.9"
"136","61","428 Joseph Unions Apt. 184, South Susanstad, IA 12705","1985-09-29 13:10:27","0.95"
"137","10","7539 Nathan Manors, South Franklinmouth, PA 59416","1998-12-10 01:52:52","0.65"
"138","44","PSC 6225, Box 6030, APO AE 86066","1970-11-25 17:56:57","0.9"
"139","93","93873 Christina Road, East Jenniferburgh, WY 16464","2000-07-25 10:12:32","0.7"
"140","4","44968 Laura Village Suite 151, Rebeccamouth, NE 38298","1981-10-18 09:55:21","0.65"
"141","82","8031 Michelle Terrace, Toddfort, MO 68740","1978-09-23 23:12:41","0.9"
"142","58","952 Tasha Wells Apt. 029, Jeremyfurt, FL 05165","1992-09-05 09:44:15","0.9"
"143","97","5424 Brian Fall, Port Gregorymouth, MI 10676","2000-03-23 20:46:05","0.95"
"144","19","8362 Fisher Locks Suite 281, Michaelville, ID 16713","1984-03-13 19:45:35","0.95"
"145","85","861 Shannon Spur Apt. 160, Taylormouth, GA 16633","1989-05-12 18:19:04","0.9"
"146","94","Unit 7810 Box 8697, DPO AA 72180","2017-08-24 10:02:43","0.9"
"147","73","624 Corey Parks, Port Walterview, WA 03801","1990-05-29 03:15:35","0.7"
"148","82","452 Brandon Estates, Jamesfurt, MD 81098","1987-07-29 02:28:54","0.8"
"149","32","42749 Jessica Route, Kevintown, AS 79391","1975-11-19 12:00:03","0.85"
"150","14","3017 Morse Path Suite 272, Port Gregoryburgh, OH 77382","1971-03-20 18:02:32","0.85"
"151","28","8823 Jonathan Ports Apt. 135, Meyerville, MP 28593","2024-01-10 15:45:22","0.7"
"152","21","469 Jessica Lake Suite 518, Johnsonfurt, VI 96574","2002-01-03 04:32:20","0.75"
"153","5","36308 Newman Estate Suite 390, Port Chelsea, AL 11494","2006-05-07 21:45:10","0.7"
"154","8","1579 Robbins Motorway, Tiffanymouth, MO 75093","1982-01-01 15:18:49","0.7"
"155","68","19188 Timothy Spur, Port Katrinachester, KY 97012","2022-02-02 15:59:13","0.65"
"156","57","473 Robert Knoll, New Nicolebury, KY 59295","2017-09-26 18:51:52","0.9"
"157","54","94837 Nolan Burg, North Christopherfort, MD 02247","2009-04-26 23:57:18","0.9"
"158","45","3021 Annette Curve, Lake Kennethmouth, DE 18907","1988-06-24 00:59:48","0.75"
"159","29","943 Eduardo Route Suite 128, Keithmouth, WA 52771","2016-07-07 17:33:46","0.8"
"160","24","392 Bates Points, East Matthewmouth, RI 77849","2013-04-22 06:56:13","0.65"
"161","85","PSC 7375, Box 1181, APO AP 90078","1995-12-24 06:12:31","0.9"
"162","56","6396 John Row, West Elaine, GA 15695","2011-08-27 07:14:11","0.85"
"163","12","59483 Luna Lodge Apt. 705, Kramerside, DC 50841","2019-09-27 23:54:09","0.8"
"164","55","51406 Theresa Prairie, South Natalieburgh, FL 32887","1996-04-30 00:36:40","0.85"
"165","66","7285 Duran Island Suite 533, North Randyton, VT 75486","2007-01-11 16:48:37","0.85"
"166","97","1249 Barrera Villages Apt. 328, Johnsonville, MT 64084","1996-05-25 04:16:18","0.95"
"167","58","168 Meyers Crest Apt. 735, Hutchinsonstad, FL 87490","2023-04-21 15:18:14","0.8"
"168","54","825 Lawrence Manors, East Robertburgh, TX 51599","2022-10-04 14:48:57","0.7"
"169","29","5963 Johnson Overpass, Reneefort, OK 90755","1980-11-26 09:14:00","0.85"
"170","94","0892 Terry Island, Port Wendy, DE 35949","1989-12-10 21:15:35","0.75"
"171","63","94179 Thomas Underpass, Nataliechester, OR 66641","2006-05-20 05:35:18","0.95"
"172","98","45291 Reynolds Loop Apt. 404, New Robertborough, HI 73052","1988-08-19 19:30:31","0.75"
"173","40","9003 Solis Curve Apt. 258, South Jermaine, CO 89665","2017-10-09 04:53:15","0.85"
"174","91","4496 Gamble Spurs, East Maria, UT 43625","1987-05-20 05:52:27","0.8"
"175","97","377 Leah Lodge Suite 345, Lake Victoriaport, SC 60197","2007-10-14 04:46:10","0.9"
"176","11","USCGC Jackson, FPO AP 62792","1984-02-18 09:57:47","0.7"
"177","81","9285 Hicks Skyway, New Amanda, MT 30321","2012-04-12 04:41:42","0.9"
"178","37","PSC 8090, Box 0165, APO AA 14994","2013-08-07 21:19:21","0.85"
"179","6","421 Baird Row Apt. 447, Port Williamfort, GA 27056","1995-05-10 05:01:31","0.95"
"180","85","34151 Lyons Expressway, Codyborough, AR 65189","2015-11-25 17:03:23","0.75"
"181","10","23525 Joseph Plaza, Port David, VA 79745","1985-10-25 17:18:16","0.95"
"182","68","PSC 9484, Box 2916, APO AA 52849","1994-02-18 03:41:42","0.75"
"183","7","9584 Hunt Ramp, Jesusside, GA 18131","2023-03-26 01:40:53","0.9"
"184","55","USCGC Martinez, FPO AP 21375","1974-06-26 11:38:18","0.85"
"185","60","46961 Mccullough Fords Suite 979, North Cynthia, DC 62045","1983-08-21 16:49:07","0.75"
"186","31","770 Robert Burg, North Benjaminstad, VA 55656","1988-10-23 20:41:02","0.75"
"187","75","946 Kevin Forks Apt. 247, East Karen, FL 09556","2010-12-01 06:25:49","0.7"
"188","32","79226 Jesse Stream, New Michaelberg, MD 53844","2005-03-22 11:53:42","0.95"
"189","5","002 Smith Oval, West Kathyhaven, MH 91374","1972-05-26 04:21:58","0.95"
"190","12","38531 Mcclain Forks Apt. 186, Robertstad, WY 02025","1997-08-10 11:30:50","0.95"
"191","36","6048 Moore Summit, Garyport, TX 17384","1991-10-23 23:51:04","0.65"
"192","4","6178 Aaron Brooks, Fischerburgh, NE 44558","2003-10-06 05:22:43","0.95"
"193","88","39430 Lopez Falls Suite 253, Port Sydney, UT 25306","1974-12-29 13:52:14","0.75"
"194","31","588 Kelley Street, Carrollview, DE 60924","2000-02-15 02:32:32","0.8"
"195","43","1492 Miller Manors, Racheltown, ME 11566","2010-02-21 14:37:15","0.65"
"196","9","4543 Scott Street, North Matthewchester, GU 06217","2015-09-18 10:34:26","0.7"
"197","36","246 Wise Knolls Suite 440, Port Michael, GU 12246","1996-11-29 13:23:31","0.7"
"198","62","4898 Lopez Gardens, New Collinville, PA 39330","1982-08-29 01:10:23","0.7"
"199","86","27869 Mary Expressway, North Angelica, MA 48424","1970-12-17 20:33:42","0.65"
"200","19","USNV Moore, FPO AP 09206","1974-05-12 03:54:32","0.75"
"201","42","949 Lopez Path, Michaelside, NY 83541","1997-01-16 01:07:34","0.8"
"202","74","PSC 1947, Box 6062, APO AA 69232","1985-09-23 02:06:54","0.95"
"203","71","80305 Jerome Motorway, Martinborough, TX 01410","1976-02-06 22:31:24","0.7"
"204","20","66196 John Springs, Gonzalezfort, TN 35718","2007-07-01 00:29:06","0.9"
"205","94","688 Sanchez Hills, West Crystal, WA 10695","2017-04-22 07:08:49","0.75"
"206","42","0719 Wright Shoal Suite 949, Abigailshire, MI 32336","1981-03-31 12:04:50","0.8"
"207","59","8365 Boone Estates Suite 729, North Jessicastad, VI 65799","1989-02-04 21:09:29","0.65"
"208","94","3684 Davis Village Apt. 760, Lake Belinda, TN 40799","2010-04-05 22:04:49","0.85"
"209","92","40152 Rhonda Courts, Alishaberg, MS 54994","2004-10-01 05:05:45","0.85"
"210","57","374 Haynes Burg Suite 874, Branchport, DE 97608","2003-12-13 19:33:50","0.95"
"211","25","209 Berry Center, New Charles, NH 30833","2019-05-29 03:42:28","0.85"
"212","79","279 Christopher Meadow Suite 635, Kristenchester, IN 53143","1993-09-04 20:51:35","0.7"
"213","99","699 Smith Port Apt. 383, Davidborough, GU 68330","1999-10-25 17:42:56","0.75"
"214","75","903 Moore Alley, South Stephen, NH 03574","2015-02-24 11:46:42","0.95"
"215","23","02461 Miller Village, East Manuel, AZ 93983","1986-02-27 07:44:29","0.85"
"216","77","PSC 6914, Box 4029, APO AP 89656","1989-10-16 08:56:58","0.9"
"217","82","2285 Todd Inlet Apt. 592, Port Allison, ND 29809","1989-01-11 03:30:18","0.65"
"218","67","PSC 1364, Box 5896, APO AP 10126","1973-08-31 00:58:41","0.7"
"219","75","9424 Morris Tunnel Apt. 044, New Lisa, HI 60427","2006-05-16 05:40:04","0.85"
"220","27","43934 Fisher Crescent Suite 655, New Jonathanview, VT 19591","2017-05-26 11:54:36","0.95"
"221","98","2199 Moore Trail Suite 694, Harristown, GU 27309","1977-02-07 01:27:47","0.85"
"222","83","8207 Jason Lane Apt. 744, New Amy, MN 75243","2013-02-05 17:40:15","0.8"
"223","4","6646 Wagner Oval Suite 675, Bennettbury, CO 91375","1990-06-11 21:54:38","0.7"
"224","85","37189 Daniel Knolls Apt. 639, Port Jonathon, MP 35593","1973-08-10 09:32:06","0.85"
"225","84","096 Hall Prairie, North Sarahfurt, DC 61135","2020-07-03 20:53:35","0.9"
"226","9","2553 Johnson Rapids, Donnaborough, VA 19106","1983-12-12 09:06:29","0.8"
"227","45","4358 Floyd Pike Suite 852, Brianberg, MP 18117","2014-05-14 03:26:52","0.8"
"228","56","8873 Ellison Fall Apt. 611, Luisfort, HI 42244","1994-08-02 21:17:24","0.75"
"229","40","19657 Nicole Estates, Churchton, OK 09010","1977-02-04 17:14:56","0.75"
"230","79","10648 Villanueva Courts, Latoyaside, NC 27827","2011-09-16 14:50:49","0.95"
"231","84","894 Lewis Hollow, Aliciaport, KY 13996","1991-07-23 03:19:29","0.75"
"232","43","46658 Stephanie Burgs, East Robertbury, MS 40346","1986-09-18 06:59:54","0.65"
"233","61","4926 Kelly Dale Suite 505, Hollandberg, FL 81456","1980-02-07 03:00:53","0.9"
"234","45","PSC 0200, Box 9916, APO AP 95946","1993-09-21 14:09:28","0.85"
"235","15","3834 Matthew Crossing, Jamestown, SD 30834","1974-05-09 09:39:46","0.9"
"236","77","53183 Howard Shores, Danaborough, ID 94526","1992-08-21 15:35:54","0.7"
"237","91","033 Wood Alley Apt. 965, North Bradleymouth, KY 51347","2021-12-05 13:05:39","0.7"
"238","71","987 Donna Place, Reedport, NC 87828","2001-08-12 18:50:21","0.75"
"239","41","1009 Brown Knoll Suite 147, Michelemouth, WI 84220","1991-10-25 16:39:27","0.9"
"240","7","117 Knight Parkway Suite 544, Burnettmouth, CO 15165","1986-05-30 00:13:26","0.9"
"241","91","090 Perry Unions, Halltown, KS 50636","2008-12-04 11:12:43","0.9"
"242","52","73993 Kimberly Extensions, Charlesshire, DE 38863","1974-07-08 20:00:21","0.8"
"243","78","10289 Gary Mall Suite 814, Sheliaview, MO 34456","1975-03-30 06:26:28","0.8"
"244","18","32606 Alexandra Extensions, Smithhaven, VI 30625","2007-06-15 14:40:08","0.85"
"245","99","173 Houston Circles, Timothyview, WA 37061","1990-05-24 01:27:17","0.85"
"246","58","917 James Harbors, East Kimton, IA 90355","1994-02-12 14:16:02","0.8"
"247","83","01497 John Common Apt. 647, Jaredport, MO 09180","2022-12-30 23:22:51","0.9"
"248","63","95553 Miller Ville, North Jesus, DC 38191","2001-08-07 19:23:08","0.8"
"249","35","4138 Roberson Station Suite 769, South Scottchester, WY 18238","2020-03-30 12:55:27","0.85"
"250","57","PSC 4931, Box 2064, APO AP 31401","1998-05-27 09:18:12","0.9"
"251","26","6994 Bradley Forge, West Ashleyberg, SD 35864","2005-05-01 00:07:48","0.85"
"252","17","PSC 2955, Box 2579, APO AA 76690","2011-06-25 14:51:27","0.85"
"253","36","9092 Medina Bridge, Randyberg, AR 16759","2023-03-03 19:50:55","0.9"
"254","39","324 Jensen Inlet, Foleyburgh, MH 45856","1979-07-17 04:38:46","0.85"
"255","78","1913 Stanley Extensions Apt. 183, Bishopbury, IA 92369","2007-04-23 09:11:35","0.85"
"256","69","8415 Howell Drive, Pottsmouth, MN 98926","2014-10-27 01:26:34","0.8"
"257","79","246 Moore Haven Suite 578, West Jill, CT 26199","1996-02-13 06:37:11","0.65"
"258","18","337 Valenzuela Falls Apt. 794, Donaldbury, ME 28662","2014-05-10 00:59:25","0.95"
"259","29","427 Odonnell Trail, Port Tanyamouth, IA 12918","1981-05-31 07:40:15","0.75"
"260","2","91172 Turner Divide Apt. 433, East Davidport, OH 83184","1990-11-05 13:42:44","0.7"
"261","23","38545 Garza Plains, North Jamiestad, DC 73953","2002-11-26 05:02:56","0.65"
"262","89","20821 Jason Terrace Suite 493, Port Jacob, IN 36107","1997-01-26 07:39:33","0.7"
"263","88","652 Christina Extension Apt. 282, New Michelle, DC 87315","1983-10-19 07:01:49","0.85"
"264","88","7046 Cole Unions Suite 646, East Breannabury, CA 67243","2011-12-30 14:42:37","0.65"
"265","80","63254 Kenneth Walk, Hughesfurt, KY 79160","1997-11-03 10:26:04","0.65"
"266","53","1887 Christy Mountains Suite 160, New Jessicamouth, NV 49473","2008-06-03 17:54:04","0.9"
"267","38","0678 Nancy Meadow Apt. 775, South Joeville, WI 79083","2018-10-05 21:28:56","0.85"
"268","69","165 Melinda Lakes, Nancyfurt, NH 33488","1971-02-11 05:27:12","0.95"
"269","70","59542 Foley Expressway, Branchmouth, MI 90769","1983-09-10 07:26:38","0.75"
"270","22","3947 Peters Village, South Baileyburgh, AL 51198","1970-06-02 03:29:55","0.8"
"271","68","2620 Sanchez Islands, New Taraburgh, NY 23048","2023-03-29 07:28:29","0.65"
"272","5","Unit 1562 Box 9740, DPO AA 91611","2020-08-03 06:35:51","0.65"
"273","44","61616 Andrea Square Apt. 286, West Russell, MS 46942","2021-10-17 23:23:21","0.65"
"274","82","02482 Matthew Lakes, Gwendolynberg, FL 77155","2006-02-14 16:01:14","0.7"
"275","67","31440 Fowler Harbor, Grahamchester, OR 81209","1974-04-30 08:04:47","0.65"
"276","81","405 Kathleen Knolls, West Brenda, VA 09534","1990-09-15 18:54:50","0.75"
"277","20","88949 Fuentes Ford Suite 622, New Dylanberg, VI 15744","1975-05-04 11:02:10","0.65"
"278","1","5153 Judy Mills, Harriston, NH 45033","2023-11-14 09:18:04","0.7"
"279","82","6922 Mary Mission, South Ryan, CT 58265","2000-10-17 20:00:48","0.8"
"280","35","8826 Christopher Streets, Amberstad, AL 94482","2013-06-11 00:46:14","0.9"
"281","76","2826 Scott Inlet, South Tiffany, PW 20387","1977-03-25 14:45:40","0.95"
"282","79","11248 George Drives Apt. 600, South Timothyhaven, MA 75403","1991-02-12 04:30:32","0.85"
"283","45","92751 Jenkins Wall, Amandachester, NJ 17727","2015-05-13 03:45:03","0.7"
"284","76","54453 Lori Ferry Suite 016, Brewerville, ID 13819","2020-10-16 09:29:18","0.65"
"285","32","USNS Owens, FPO AE 98093","2001-01-04 10:01:48","0.8"
"286","13","68298 Heather Ports Apt. 364, Ethanbury, AZ 71781","2015-04-19 03:16:18","0.8"
"287","38","USNV Chen, FPO AA 26093","2005-06-09 20:19:34","0.8"
"288","64","4306 Hamilton Parkways, South Anthony, AK 82135","2015-08-17 04:48:53","0.95"
